176 387346491.00 1105441525.83
177 350322227.00 1101175315.10
178 841148365.00 1099714489.54
179 1960709859.00 1104524519.54
180 1760281936.00 1108167616.29
181 771151432.00 1106305648.43
182 1186452551.00 1106746016.02
183 1244316437.00 1107497766.96
184 971899228.00 1106760818.38
185 1476153275.00 1108757534.36
186 213975407.00 1103946877.76
187 1139901474.00 1104139148.33
188 1626276121.00 1106916472.65
189 653468858.00 1104517278.92
190 2130794395.00 1109918737.43
191 1239036029.00 1110594744.19
192 1884661237.00 1114626340.51
193 1605908235.00 1117171842.55
194 1350573793.00 1118374945.39
195 76065818.00 1113029770.37
196 1605894428.00 1115544385.97
197 1789366143.00 1118964800.98
198 1987231011.00 1123349983.86
199 1875335928.00 1127128807.70
200 1784639529.00 1130416361.31
201 2103318776.00 1135256671.83
202 1597322404.00 1137544125.95
203 1939964443.00 1141496935.39
204 2112255763.00 1146255557.10
205 1432114613.00 1147649991.52
206 1067854538.00 1147262634.95
207 352118606.00 1143421359.44
208 1782436840.00 1146493549.25
209 1909002904.00 1150141919.37
210 165344818.00 1145452409.37
211 1395235128.00 1146636213.72
212 532670688.00 1143740149.92
213 1351797369.00 1144716944.38
214 492067917.00 1141667182.57
215 1504569917.00 1143355102.26
216 680466996.00 1141212101.77
217 706043324.00 1139206715.70
218 496987743.00 1136260757.11
219 159259470.00 1131799564.01
220 1359512183.00 1132834621.37
221 480298490.00 1129881969.19
222 1398295499.00 1131091039.15
223 1096689772.00 1130936773.38
224 2086206725.00 1135201371.38
225 601385644.00 1132828857.03
226 1172755590.00 1133005523.99
227 1544617505.00 1134818792.63
228 243268139.00 1130908482.75
229 1012502954.00 1130391428.03
230 1272469786.00 1131009160.03
231 2027907669.00 1134891837.55
232 968338082.00 1134173933.44
233 722308542.00 1132406270.81
234 1820388464.00 1135346365.65
235 933110197.00 1134485786.21
236 6939507.00 1129708047.74
237 740759355.00 1128066914.02
238 1285228804.00 1128727258.09
239 1789376348.00 1131491480.23
240 502278611.00 1128869759.94
241 1450573622.00 1130204630.73
242 1037127828.00 1129820015.85
243 1034949299.00 1129429601.37
244 654887343.00 1127484756.05
245 1529195746.00 1129124392.75
246 392035568.00 1126128096.71
247 1335354340.00 1126975166.52
248 87755422.00 1122784764.33
249 889023311.00 1121845963.31
250 1494613810.00 1123337034.70
251 1447267605.00 1124627594.74
252 1369321801.00 1125598603.49
253 745425661.00 1124095943.64
254 396473730.00 1121231289.26
255 1308044878.00 1121963891.56
256 1346811305.00 1122842201.77
257 1569229320.00 1124579116.63
258 705178736.00 1122953533.76
259 1590079444.00 1124757108.70
260 434248626.00 1122101306.85
261 1977648522.00 1125379265.52
262 1470503465.00 1126696533.46
263 1402586708.00 1127745545.53
264 552473416.00 1125566484.44
265 1143408282.00 1125633811.97
266 188213258.00 1122109674.55
267 559412924.00 1120002196.09
268 1884167637.00 1122853559.67
269 1473442062.00 1124156862.65
270 201305624.00 1120738895.10
271 238962600.00 1117485108.04
272 776532036.00 1116231604.10
273 1238433452.00 1116679229.91
274 1273911899.00 1117253071.77
275 1431419379.00 1118395494.71
276 620145550.00 1116590241.28
277 1665947468.00 1118573480.37
278 619290071.00 1116777496.88
279 707900973.00 1115311989.63
280 407487131.00 1112784043.70
281 2113903881.00 1116346747.75
282 7684930.00 1112415322.87
283 1776808933.00 1114763003.47
284 711845894.00 1113344281.25
285 404158660.00 1110855910.65
286 937370163.00 1110249317.13
287 2058657199.00 1113553874.21
288 1973387981.00 1116539409.30
289 1642548899.00 1118359511.34
290 1501252996.00 1119679833.70
291 260152959.00 1116726133.10
292 1472713773.00 1117945268.85
293 824272813.00 1116942973.78
294 1662739668.00 1118799425.12
295 2025187190.00 1121871926.02
296 1967681095.00 1124729389.43
297 1850952926.00 1127174586.52
298 437116466.00 1124858955.24
299 1704365084.00 1126797102.83
300 1176911340.00 1126964150.29
301 638422090.00 1125341086.97
302 1943327684.00 1128049651.86
303 1953443376.00 1130773723.55
304 1876855542.00 1133227940.06
305 1069755936.00 1133019835.13
306 1237379107.00 1133360878.50
307 349517445.00 1130807642.56
308 588219756.00 1129045993.58
309 1856669179.00 1131400761.17
310 1057418418.00 1131162108.45
311 995706887.00 1130726561.12
312 1823089412.00 1132945672.82
313 1065103348.00 1132728924.18
314 625032172.00 1131112055.54
315 387451659.00 1128751228.88
316 1469262009.00 1129828794.64
317 1562402336.00 1131193379.95
318 298625210.00 1128575241.05
319 1295166342.00 1129097470.20
320 1057467587.00 1128873626.82
321 1799878206.00 1130963983.76
322 1555319301.00 1132281857.42
323 382697713.00 1129961163.47
324 476667372.00 1127944824.61
325 1070575321.00 1127768303.06
326 260401255.00 1125107667.94
327 296864819.00 1122574815.20
328 774044599.00 1121512223.07
329 697517721.00 1120223485.98
330 2001229904.00 1122893202.40
331 1950955939.00 1125394902.51
332 1335939811.00 1126029073.92
333 1797073940.00 1128044223.67
334 1756915667.00 1129927072.31
335 1065311705.00 1129734190.61
336 719346228.00 1128512797.87
337 846811127.00 1127676887.86
338 1414829150.00 1128526450.77
339 1307565984.00 1129054590.99
340 555996658.00 1127369126.48
341 324763920.00 1125015445.52
342 155789224.00 1122181450.72
343 231602422.00 1119585010.40
344 1389867269.00 1120370714.64
345 780821396.00 1119386513.72
346 619054081.00 1117940466.23
347 711645630.00 1116769587.73
348 195740084.00 1114122951.23
349 917679292.00 1113560075.42
350 2006811972.00 1116112223.69
351 1253207672.00 1116502809.01
352 570073850.00 1114950454.02
353 1414647625.00 1115799454.50
354 1635905385.00 1117268680.29
355 1046741222.00 1117070011.40
356 337739299.00 1114880880.18
357 1896306640.00 1117069747.86
358 1343606042.00 1117702530.80
359 1111783898.00 1117686044.36
360 446340713.00 1115821196.22
361 1197352298.00 1116047044.14
362 915256190.00 1115492373.28
363 1782280524.00 1117329255.23
364 846942590.00 1116586434.73
365 524688209.00 1114964795.75
366 700108581.00 1113831308.83
367 1566288819.00 1115064163.08
368 1371499336.00 1115760997.79
369 2114937732.00 1118468793.81
370 726371155.00 1117409070.46
371 1927495994.00 1119592593.17
372 292218004.00 1117368467.93
373 882160379.00 1116737883.24
374 11614769.00 1113783008.60
375 1682085273.00 1115298481.31
376 1662981776.00 1116755085.82
377 630668850.00 1115465732.41
378 246247255.00 1113166212.62
379 1858721860.00 1115133377.92
380 1548348142.00 1116273416.77
381 105575579.00 1113620666.54
382 964445884.00 1113230156.64
383 2118421993.00 1115854678.41
384 1520223205.00 1116907721.45
385 452867621.00 1115182941.96
386 1017679567.00 1114930342.55
387 1857962504.00 1116850322.29
388 201690613.00 1114491663.25
389 213801961.00 1112176265.56
390 822262754.00 1111432897.58
391 648031326.00 1110247727.32
392 1411154259.00 1111015346.02
393 1737518944.00 1112609502.76
394 282828202.00 1110503458.85
395 110613202.00 1107972091.11
396 114723506.00 1105463887.61
397 982936784.00 1105155255.11
398 1676902021.00 1106591804.77
399 1486222842.00 1107543261.01
400 950390868.00 1107150380.02
401 255789528.00 1105027285.63
402 1266235189.00 1105428300.31
403 1242608872.00 1105768698.75
404 1137949908.00 1105848355.21
405 1277849958.00 1106273050.53
406 777210498.00 1105462551.63
407 653448036.00 1104351950.86
408 1908518808.00 1106322948.05
409 1023457753.00 1106120343.67
410 364686248.00 1104311967.82
411 1309383303.00 1104810924.84
412 1129033333.00 1104869717.09
413 1329132133.00 1105412725.37
414 1280321648.00 1105835210.69
415 501772890.00 1104379638.83
416 1781999754.00 1106008533.34
417 150517567.00 1103717188.09
418 212251746.00 1101584495.65
419 1983690368.00 1103689760.26
420 364319529.00 1101929354.95
421 1034514500.00 1101769224.65
422 484238046.00 1100305880.63
423 1775473788.00 1101902022.25
424 624549797.00 1100776191.53
425 767066249.00 1099990991.67
426 1886086990.00 1101836287.44
427 739273303.00 1100987193.80
428 1750003033.00 1102503585.94
429 1415505363.00 1103233193.82
430 78012497.00 1100848959.64
431 552910253.00 1099577640.13
432 1671294892.00 1100901059.70
433 1344247686.00 1101463061.14
434 1795519125.00 1103062268.66
435 661761152.00 1102047783.34
436 474613996.00 1100608715.02
437 425245975.00 1099063262.52
438 1315209188.00 1099556746.37
439 235649157.00 1097588847.54
440 1448703729.00 1098386835.90
441 1679895436.00 1099705449.51
442 1545032460.00 1100712976.68
443 430253414.00 1099199523.94
444 861543921.00 1098664263.58
445 677870460.00 1097718659.52
446 932026304.00 1097347152.00
447 496060028.00 1096001990.65
448 828388027.00 1095404638.05
449 1144278050.00 1095513487.52
450 332266748.00 1093817383.66
451 1192707556.00 1094036652.33
452 31308902.00 1091685484.74
453 816504794.00 1091078021.85
454 820697697.00 1090482470.47
455 655858699.00 1089527253.39
456 1583571043.00 1090610682.75
457 559301039.00 1089448079.60
458 1395132002.00 1090115511.74
459 1186090428.00 1090324607.42
460 1974806403.00 1092247393.93
461 1473144500.00 1093073634.94
462 1739000681.00 1094471745.43
463 1498617647.00 1095344630.75
464 669908538.00 1094427742.62
465 1387036159.00 1095057008.03
466 12895151.00 1092734772.28
467 1144522535.00 1092845666.85
468 1812282134.00 1094382924.26
469 1328104339.00 1094881264.16
470 1380171692.00 1095488265.07
471 1113502215.00 1095526511.25
472 860516127.00 1095028607.89
473 777720504.00 1094357766.24
474 1543755629.00 1095305862.99
475 1722060049.00 1096625345.49
476 1455590964.00 1097379474.94
477 328298285.00 1095767145.40
478 70636429.00 1093622520.47
479 136495343.00 1091624342.65
480 1472576335.00 1092417992.63
481 402903177.00 1090984489.90
482 1329202900.00 1091478718.96
483 1503885238.00 1092332562.69
484 1219407971.00 1092595115.19
485 2416949.00 1090347325.15
486 12260289.00 1088129039.07
487 655495367.00 1087240674.24
488 561717988.00 1086163783.49
489 1407392292.00 1086820692.51
490 1841585795.00 1088361029.45
491 389040743.00 1086936751.88
492 733053144.00 1086217476.25
493 1433102829.00 1086921097.66
494 1887658390.00 1088542023.35
495 1402961682.00 1089177214.58
496 672655340.00 1088337452.74
497 1900553541.00 1089971690.34
498 400000569.00 1088586206.16
499 337453826.00 1087080930.85
500 1081174232.00 1087069117.45
501 1780172261.00 1088452556.86
502 1450956042.00 1089174675.36
503 1941690360.00 1090869537.55
504 410409117.00 1089519417.67
505 847228023.00 1089039632.73
506 1516266761.00 1089883955.12
507 1866000081.00 1091414756.16
508 1175526309.00 1091580330.08
509 1586903190.00 1092553459.47
510 2002495425.00 1094337659.40
511 500618996.00 1093175783.35
512 1989806367.00 1094927014.96
513 1184214677.00 1095101064.98
514 2004504234.00 1096870331.85
515 1061730690.00 1096802099.53
516 1186631626.00 1096976187.76
517 2016764524.00 1098755275.45
518 1717226057.00 1099949234.49
519 1748349614.00 1101198560.85
520 1276673168.00 1101536012.02
521 1411328205.00 1102130622.75
522 2137390358.00 1104113878.95
523 2009726312.00 1105845451.48
524 696947386.00 1105065111.66
525 1877565100.00 1106536540.21
526 1265204346.00 1106838190.03
527 1369602726.00 1107336794.46
528 1630634994.00 1108327889.54
529 1665204916.00 1109380587.13
530 1707056552.00 1110508277.63
531 564325578.00 1109479684.97
532 1297893529.00 1109833846.33
533 1010528946.00 1109647533.20
534 358532290.00 1108240950.35
535 1708302647.00 1109362561.00
536 1857756970.00 1110758819.22
537 1874799051.00 1112181612.95
538 1426819080.00 1112766440.96
539 885799631.00 1112345352.25
540 1314218593.00 1112719191.59
541 1281830857.00 1113031782.47
542 1386418627.00 1113536186.24
543 1156541312.00 1113615385.37
544 318561886.00 1112153889.96
545 1243439214.00 1112394780.47
546 70788355.00 1110487076.39
547 1505193512.00 1111208660.37
548 1112720090.00 1111211418.45
549 1788014412.00 1112444210.79
550 1106059479.00 1112432602.19
551 241909610.00 1110852705.65
552 1051858969.00 1110745832.94
553 1095966189.00 1110719106.64
554 104152274.00 1108902199.00
555 1748806355.00 1110055179.46
556 826047641.00 1109544374.53
557 1369356620.00 1110010823.81
558 970925433.00 1109761566.83
559 309198987.00 1108329433.42
560 887077888.00 1107934341.37
561 530498338.00 1106905043.68
562 873524566.00 1106489775.93
563 37487770.00 1104591015.71
564 1541027284.00 1105364838.88
565 1232056856.00 1105589072.53
566 1745790417.00 1106720170.32
567 1251300606.00 1106975162.27
568 959372260.00 1106715298.00
569 1025125849.00 1106571907.05
570 2137100237.00 1108379851.49
571 126107205.00 1106659584.16
572 159473059.00 1105003663.66
573 1376035217.00 1105476668.12
574 1282648518.00 1105785329.88
575 478034945.00 1104693590.08
576 471990783.00 1103595147.70
577 1353436873.00 1104028148.96
578 1983228458.00 1105549256.76
579 1584710873.00 1106376824.32
580 993967637.00 1106183015.38
581 941804289.00 1105900091.58
582 1826620483.00 1107138442.77
583 2045826607.00 1108748542.54
584 2037770478.00 1110339333.52
585 1930772757.00 1111741783.82
586 1647149314.00 1112655448.54
587 716334471.00 1111980285.04
588 1152645729.00 1112049443.96
589 470591100.00 1110960380.56
590 1025533459.00 1110815589.16
591 2039723618.00 1112387345.56
592 1001089438.00 1112199342.33
593 1899058025.00 1113526254.11
594 2077211388.00 1115148619.65
595 394633074.00 1113937669.16
596 983631233.00 1113719034.20
597 1675518157.00 1114660071.25
598 1645933681.00 1115548488.66
599 1943003493.00 1116929882.66
600 553160358.00 1115990266.79
601 1635550270.00 1116854759.30
602 2069110699.00 1118436579.80
603 712633417.00 1117763606.06
604 864101839.00 1117343636.25
605 1204275569.00 1117487325.40
606 1190668363.00 1117608086.18
607 1336092622.00 1117968027.76
608 410228794.00 1116803982.97
609 1026413173.00 1116655557.99
610 773319847.00 1116092712.56
611 1404196431.00 1116564240.74
612 1968217462.00 1117955830.98
613 452456682.00 1116870187.99
614 1302539390.00 1117172580.83
615 1858504292.00 1118377998.25
616 235745791.00 1116945153.75
617 802205057.00 1116435040.14
618 427355115.00 1115320024.08
619 1388391521.00 1115761173.51
620 1272796157.00 1116014455.75
621 1452888574.00 1116556926.14
622 1280631491.00 1116820711.62
623 126401947.00 1115230954.37
624 1204462951.00 1115373954.37
625 1210359231.00 1115525930.81
626 521035021.00 1114576264.82
627 40610537.00 1112863400.82
628 738393740.00 1112267111.55
629 19485054.00 1110529779.19
630 1983614030.00 1111915627.20
631 1291554098.00 1112200315.75
632 1655035325.00 1113059231.90
633 1905241081.00 1114310704.02
634 2004187516.00 1115714295.20
635 371653516.00 1114542545.94
636 962033002.00 1114302751.06
637 1047372231.00 1114197679.60
638 1707746139.00 1115128006.34
639 1372261796.00 1115530406.64
640 2073785404.00 1117027680.07
641 333582338.00 1115805456.45
642 628974580.00 1115047152.90
643 1894519218.00 1116259395.62
644 786039021.00 1115746631.06
645 1931513970.00 1117011386.62
646 1605539862.00 1117767622.65
647 1021784812.00 1117619272.10
648 586235379.00 1116799235.23
649 2032894977.00 1118210784.90
650 262692685.00 1116894603.21
651 1859031536.00 1118034598.50
652 1338299904.00 1118372428.72
653 1543324176.00 1119023197.10
654 1985433483.00 1120347983.47
655 395279207.00 1119241008.24
656 606199759.00 1118458933.16
657 358984857.00 1117302960.44
658 435889744.00 1116267378.05
659 1344593499.00 1116613851.67
660 378469911.00 1115495451.76
661 272020127.00 1114219392.27
662 488663950.00 1113274444.47
663 2033505236.00 1114662424.55
664 29777560.00 1113028561.80
665 345367818.00 1111874184.74
666 257675105.00 1110591603.54
667 991810563.00 1110413521.02
668 1392740049.00 1110836165.53
669 1965421244.00 1112113572.22
670 216588711.00 1110776967.95
671 1319041805.00 1111087347.74
672 151519934.00 1109659420.04
673 845563291.00 1109267003.80
674 1066077375.00 1109202924.23
675 937558955.00 1108948636.87
676 629593614.00 1108239531.81
677 524133589.00 1107376746.07
678 1959343768.00 1108633334.60
679 1215828993.00 1108791207.44
680 409544918.00 1107762904.07
681 74552805.00 1106245708.63
682 927376882.00 1105983437.62
683 1747844822.00 1106923205.39
684 1617876982.00 1107670213.83
685 765326717.00 1107170442.30
686 2143124030.00 1108680578.73
687 76593093.00 1107178267.98
688 1124311574.00 1107203171.04
689 431530126.00 1106222513.50
690 1421186593.00 1106678983.18
691 1502781486.00 1107252214.01
692 703550253.00 1106668829.67
693 1909850543.00 1107827822.04
694 1388803074.00 1108232685.52
695 733327814.00 1107693254.05
696 107734713.00 1106256532.01
697 1646478179.00 1107031598.93
698 1725138377.00 1107917138.73
699 1500474762.00 1108478737.62
700 1464415775.00 1108987219.10
701 1941727088.00 1110175150.44
702 672032919.00 1109551016.21
703 1615935710.00 1110271335.83
704 639806732.00 1109603062.24
705 1738110294.00 1110494561.86
706 406011017.00 1109496709.81
707 1269400346.00 1109722881.86
708 114760235.00 1108317567.39
709 217871137.00 1107061648.59
710 337745691.00 1105978104.98
711 524305153.00 1105159999.57
712 292423943.00 1104018516.34
713 1265122573.00 1104244468.73
714 124666328.00 1102872510.55
715 1910300925.00 1104001781.06
716 2030449291.00 1105295702.17
717 120306710.00 1103921937.88
718 1986894018.00 1105151704.01
719 1007277217.00 1105015578.16
720 551836836.00 1104247274.35
721 1260596963.00 1104464125.51
722 362575055.00 1103436578.32
723 1255387090.00 1103646745.01
724 1022963858.00 1103535304.56
725 1751378130.00 1104428880.87
726 1988714904.00 1105646905.69
727 1130698571.00 1105681364.65
728 1250372661.00 1105880116.43
729 1566369633.00 1106511789.30
730 483689685.00 1105658608.33
731 567304789.00 1104922146.20
732 1360613073.00 1105271450.74
733 1155722604.00 1105340279.06
734 35756851.00 1103883080.93
735 2000419805.00 1105102858.78
736 746349250.00 1104615421.81
737 441767868.00 1103716035.72
738 1122336503.00 1103741266.70
739 861109485.00 1103412942.23
740 659639006.00 1102813247.72
741 1460082195.00 1103295392.05
742 1385414639.00 1103675606.67
743 952062949.00 1103471551.95
744 577721120.00 1102764898.14
745 1510080967.00 1103311631.12
746 714880226.00 1102790945.59
747 460686763.00 1101931368.37
748 1630387677.00 1102637860.76
749 554290596.00 1101905754.94
750 1467963981.00 1102393832.57
751 34740865.00 1100972190.80
752 1814887560.00 1101921546.35
753 1830539036.00 1102889165.86
754 1290127955.00 1103137493.16
755 690367770.00 1102590778.30
756 1434433518.00 1103029723.72
757 1131359211.00 1103067147.09
758 1821066342.00 1104014375.58
759 537322532.00 1103267746.01
760 550245196.00 1102540084.76
761 157272379.00 1101297945.85
762 1104627321.00 1101302315.11
763 1910858270.00 1102363332.09
764 1312994984.00 1102639027.97
765 1140384172.00 1102688368.03
766 1763794427.00 1103551430.77
767 2059344234.00 1104797575.23
768 1582152040.00 1105419130.52
769 738647283.00 1104942184.04
770 772970072.00 1104511051.42
771 94307398.00 1103200800.25
772 51245830.00 1101838164.28
773 10901063.00 1100426861.43
774 1046370347.00 1100357020.97
775 628966950.00 1099748775.72
776 1520982030.00 1100291602.08
777 1761250573.00 1101142257.13
778 1089653714.00 1101127490.36
779 1003886059.00 1101002661.82
780 168057522.00 1099806578.31
781 410134047.00 1098923514.89
782 1038626924.00 1098846409.27
783 1982945082.00 1099975526.35
784 93189435.00 1098691360.42
785 181271232.00 1097522672.36
786 525829204.00 1096795326.98
787 1527622954.00 1097342757.26
788 1312630443.00 1097615964.98
789 199411898.00 1096477556.78
790 2064945486.00 1097703465.55
791 1862875640.00 1098670813.43
792 356684278.00 1097733961.75
793 1022089159.00 1097638571.08
794 1626250262.00 1098304328.87
795 1669679262.00 1099023039.48
796 14989683.00 1097661188.53
797 1242561041.00 1097842995.12
798 1581539848.00 1098449131.53
799 1597141723.00 1099073277.45
800 1981208324.00 1100175946.26
801 207026272.00 1099060902.97
802 1691449122.00 1099799541.65
803 2032454154.00 1100961004.43
804 217927335.00 1099862703.84
805 590335821.00 1099229751.19
806 513937457.00 1098503582.09
807 1738909365.00 1099297145.64
808 204102747.00 1098189231.78
809 1603591171.00 1098813956.06
810 595311776.00 1098192348.43
811 372160269.00 1097297117.75
812 2013725218.00 1098425723.79
813 1633938701.00 1099084411.33
814 207621703.00 1097989248.30
815 2106914653.00 1099227193.58
816 1815209933.00 1100104623.41
817 733450907.00 1099655842.85
818 1487053959.00 1100129434.68
819 980356728.00 1099983192.06
820 932862806.00 1099779386.71
821 1404515797.00 1100150563.83
822 695748720.00 1099658590.78
823 1289547084.00 1099889317.99
824 279121308.00 1098893240.31
825 174515334.00 1097772782.24
826 811742698.00 1097426498.84
827 294110991.00 1096455137.89
828 1417076376.00 1096842361.61
829 245798898.00 1095815771.18
830 1891252715.00 1096774128.95
831 1250801052.00 1096959480.24
832 452825171.00 1096185280.35
833 1435218189.00 1096592282.64
834 1135771559.00 1096639260.19
835 670752506.00 1096129216.17
836 2025554010.00 1097240968.32
837 1649709016.00 1097901025.72
838 262178224.00 1096903743.14
839 82173109.00 1095694290.66
840 1105816539.00 1095706340.95
841 857490000.00 1095423087.28
842 454333378.00 1094661698.07
843 972058109.00 1094516260.84
844 343945053.00 1093626958.46
845 661955081.00 1093116104.17
846 931489114.00 1092925055.72
847 11671338.00 1091648486.98
848 1395405989.00 1092006691.58
849 271059426.00 1091039733.67
850 992028067.00 1090923249.36
851 180785147.00 1089853756.88
852 1675575223.00 1090541223.39
853 1687776787.00 1091241382.31
854 1470332231.00 1091685282.60
855 1954696532.00 1092694652.49
856 1862292122.00 1093593714.95
857 134591281.00 1092474692.27
858 101323875.00 1091319504.84
859 1131884850.00 1091366728.76
860 380390179.00 1090540011.84
861 1992576590.00 1091587673.37
862 235202254.00 1090594186.81
863 833215350.00 1090295949.45
864 1280311131.00 1090515874.43
865 1370973813.00 1090840103.26
866 1503967857.00 1091317156.09
867 1158381494.00 1091394508.27
868 873199181.00 1091143131.17
869 1766146081.00 1091919889.45
870 1240554603.00 1092090733.95
871 1979015720.00 1093109017.52
872 476152433.00 1092401498.50
873 1694887982.00 1093091631.93
874 803590181.00 1092760394.57
875 820097487.00 1092448779.82
876 209359415.00 1091440686.93
877 1735079296.00 1092174596.41
878 831768825.00 1091878006.69
879 1604765404.00 1092461496.34
880 2006138722.00 1093499765.91
881 1823796892.00 1094328707.03
882 1785550551.00 1095112405.27
883 1534230297.00 1095609707.52
884 1364090032.00 1095913418.30
885 1108399134.00 1095927526.45
886 1341443181.00 1096204632.15
887 1078898506.00 1096185121.30
888 1242990415.00 1096350442.58
889 1442767057.00 1096740112.56
890 63299708.00 1095578943.57
891 1623380595.00 1096171313.55
892 1287859999.00 1096386211.17
893 298501962.00 1095492723.77
894 309112297.00 1094613103.61
895 420687483.00 1093860114.09
896 1669475776.00 1094502542.28
897 1813080154.00 1095303632.15
898 1579068977.00 1095842346.34
899 395191309.00 1095062979.23
